session_id,timestamp,traffic_source,campaign_id,device_type,landing_page_variant,geo_region,returning_visitor,session_duration_sec,scroll_depth_pct,num_clicks,sections_viewed,time_to_first_scroll_sec,form_started,form_field_interactions,converted,appointment_set,appointment_overall,log_duration,log_clicks,log_time_to_first_scroll,session_date,intent_score,intent_tier
s_879938,2026-02-26 14:14:01,facebook,fb_camp_0002,mobile,A,Midwest,1,20.0,37.4,1,3,11.12,0,0,0,,0,3.044522437723423,0.6931471805599453,2.4948569806411682,2026-02-26,0.0036185806100282546,Low
s_912188,2026-02-16 10:16:09,google,g_camp_0013,tablet,B,Midwest,0,69.0,39.1,3,2,10.74,0,0,0,,0,4.248495242049359,1.3862943611198906,2.4630018143999504,2026-02-16,0.008163777280608216,Low
s_500653,2026-02-17 21:32:55,google,g_camp_0013,mobile,B,West,0,114.0,61.4,7,5,7.11,0,0,0,,0,4.74493212836325,2.0794415416798357,2.093097868127322,2026-02-17,0.08793609931544144,High
s_377805,2026-03-15 10:05:16,facebook,fb_camp_0002,mobile,B,South,0,10.0,18.0,2,1,8.89,0,0,0,,0,2.3978952727983707,1.0986122886681096,2.2915241456346207,2026-03-15,0.0015322497753143575,Low
s_053626,2026-03-07 17:03:18,facebook,fb_camp_0002,desktop,A,Northeast,0,58.7,22.0,1,4,3.52,0,0,0,,0,4.089332020398556,0.6931471805599453,1.5085119938441398,2026-03-07,0.008188509777139483,Low
s_128483,2026-03-13 18:44:19,facebook,fb_camp_0002,desktop,A,South,0,6.8,1.1,1,3,3.64,0,0,0,,0,2.0541237336955462,0.6931471805599453,1.534714366238164,2026-03-13,0.0016398682924732436,Low
s_259778,2026-03-25 16:47:50,google,g_camp_0013,mobile,B,South,0,43.5,52.8,1,5,6.34,0,0,0,,0,3.7954891891721947,0.6931471805599453,1.9933388426264242,2026-03-25,0.018237095020296693,Medium
s_138336,2026-02-15 09:55:02,facebook,fb_camp_0003,mobile,B,Northeast,1,15.1,19.6,1,2,6.19,0,0,0,,0,2.7788192719904172,0.6931471805599453,1.9726911717329554,2026-02-15,0.0019176087967910952,Low
s_751760,2026-02-07 06:01:56,facebook,fb_camp_0002,mobile,B,South,0,13.3,16.8,7,3,9.73,0,0,0,,0,2.6602595372658615,2.0794415416798357,2.373043556642607,2026-02-07,0.0068266425968827715,Low
s_616654,2026-03-23 09:50:08,google,g_camp_0012,tablet,B,West,0,22.3,50.6,0,1,6.98,0,0,0,,0,3.148453360571655,0.0,2.0769384114617173,2026-03-23,0.001922035776716079,Low
s_519963,2026-03-05 15:14:54,facebook,fb_camp_0001,mobile,A,South,0,13.1,35.6,4,3,7.28,0,0,0,,0,2.6461747973841225,1.6094379124341003,2.1138429683971682,2026-03-05,0.008367430023235586,Low
s_591559,2026-03-10 09:22:07,google,g_camp_0011,mobile,B,Northeast,0,28.0,22.1,1,2,2.57,0,0,0,,0,3.367295829986474,0.6931471805599453,1.2725655957915476,2026-03-10,0.003425241743612842,Low
s_537780,2026-03-23 06:43:08,facebook,fb_camp_0002,desktop,B,Midwest,0,24.1,31.4,1,3,4.34,0,0,0,,0,3.2228678461377385,0.6931471805599453,1.6752256529721035,2026-03-23,0.00463227862046529,Low
s_024238,2026-03-17 14:16:38,google,g_camp_0013,desktop,A,West,0,27.2,34.2,0,1,8.08,1,2,0,,0,3.339321977944068,0.0,2.206074192613202,2026-03-17,0.0013556863186227335,Low
s_023220,2026-02-15 01:51:50,facebook,fb_camp_0002,desktop,B,Northeast,1,19.9,83.5,9,5,1.7,1,5,1,0.0,0,3.039749158970765,2.302585092994046,0.9932517730102834,2026-02-15,0.15946403822157434,High
s_055493,2026-02-07 06:32:57,google,g_camp_0011,mobile,B,Midwest,0,72.9,16.3,3,4,2.4,0,0,0,,0,4.302712827954156,1.3862943611198906,1.2237754316221157,2026-02-07,0.014316699164774157,Medium
s_749536,2026-02-08 19:05:15,google,g_camp_0012,mobile,B,South,0,15.0,37.0,1,4,9.23,0,0,0,,0,2.772588722239781,0.6931471805599453,2.325324579963535,2026-02-08,0.005480721122480245,Low
s_168946,2026-03-06 03:24:33,google,g_camp_0011,desktop,A,West,1,61.7,66.2,10,5,1.45,1,3,0,,0,4.138361447638875,2.3978952727983707,0.8960880245566356,2026-03-06,0.16356314910437084,High
s_024297,2026-03-27 18:12:20,facebook,fb_camp_0002,desktop,A,South,0,22.1,55.8,7,2,2.57,0,0,0,,0,3.139832617527748,2.0794415416798357,1.2725655957915476,2026-03-27,0.024618994875695393,Medium
s_968343,2026-03-09 08:33:47,facebook,fb_camp_0001,mobile,B,South,0,9.7,31.9,0,2,10.25,0,0,0,,0,2.3702437414678603,0.0,2.4203681286504293,2026-03-09,0.0010061485492987717,Low
s_953746,2026-03-19 00:56:21,facebook,fb_camp_0003,desktop,A,West,0,36.9,42.4,1,2,5.58,0,0,0,,0,3.6349511120883804,0.6931471805599453,1.884034745337226,2026-03-19,0.0051833812177007,Low
s_314665,2026-03-03 17:53:53,google,g_camp_0013,mobile,B,Northeast,0,28.4,62.1,5,5,2.2,1,2,0,,0,3.380994674344636,1.791759469228055,1.1631508098056809,2026-03-03,0.06718700829381258,High
s_302834,2026-02-22 16:06:54,google,g_camp_0013,mobile,B,South,1,73.9,27.5,0,1,5.72,0,0,0,,0,4.316153890523174,0.0,1.9050881545350582,2026-02-22,0.0018683835590927822,Low
s_621473,2026-03-28 04:08:15,google,g_camp_0013,mobile,B,South,0,42.6,18.4,6,4,1.47,1,1,0,,0,3.775057150354989,1.9459101490553132,0.9042181506398859,2026-03-28,0.023097170727116062,Medium
s_192586,2026-02-04 07:49:59,google,g_camp_0012,desktop,B,Midwest,0,24.0,66.7,10,5,1.87,0,0,0,,0,3.2188758248682006,2.3978952727983707,1.0543120297715298,2026-02-04,0.1170762281879564,High
s_067325,2026-02-10 18:12:06,google,g_camp_0011,mobile,B,South,0,20.0,26.9,4,0,5.21,0,0,0,,0,3.044522437723423,1.6094379124341003,1.8261608959453874,2026-02-10,0.0031282387686025178,Low
s_411281,2026-03-13 14:32:05,google,g_camp_0011,mobile,B,South,1,14.9,41.3,1,0,9.05,0,0,0,,0,2.766319109226186,0.6931471805599453,2.307572634505085,2026-03-13,0.0014664399094436625,Low
s_941822,2026-03-01 16:16:32,facebook,fb_camp_0007,desktop,B,South,0,11.0,0.0,28,1,1.3,0,0,0,,0,2.4849066497880004,3.367295829986474,0.832909122935104,2026-03-01,0.01112371121030855,Low
s_403265,2026-02-22 01:13:46,facebook,fb_camp_0001,desktop,A,Midwest,0,25.9,27.6,4,2,7.62,0,0,0,,0,3.292126286607793,1.6094379124341003,2.154085084675602,2026-02-22,0.006081543446342782,Low
s_449101,2026-02-13 14:50:06,facebook,fb_camp_0001,desktop,A,South,0,36.4,47.5,5,5,1.87,0,0,0,,0,3.6216707044204863,1.791759469228055,1.0543120297715298,2026-02-13,0.05224690001177656,Medium
s_152911,2026-02-11 13:51:09,facebook,fb_camp_0003,mobile,B,South,0,4.6,0.0,2,2,6.96,0,0,0,,0,1.7227665977411035,1.0986122886681096,2.0744289998562917,2026-02-11,0.0010464484503278576,Low
s_716402,2026-03-23 03:41:27,facebook,fb_camp_0003,mobile,B,Northeast,0,27.1,53.4,2,4,7.69,0,0,0,,0,3.3357695763397,1.0986122886681096,2.162172939277301,2026-03-23,0.01468807851570036,Medium
s_357027,2026-03-12 06:58:19,google,g_camp_0011,mobile,B,West,0,15.4,12.9,1,3,5.58,0,0,0,,0,2.797281334830153,0.6931471805599453,1.884034745337226,2026-03-12,0.002610474445321242,Low
s_079885,2026-03-16 18:08:23,facebook,fb_camp_0003,mobile,A,Midwest,0,33.4,0.0,2,2,5.4,0,0,0,,0,3.5380565643793527,1.0986122886681096,1.8562979903656263,2026-03-16,0.0021329669851754803,Low
s_050812,2026-03-02 17:29:30,google,g_camp_0011,mobile,B,West,0,13.0,13.5,1,2,4.89,0,0,0,,0,2.639057329615259,0.6931471805599453,1.7732559976634952,2026-03-02,0.001634064325590285,Low
s_831951,2026-03-09 23:20:31,facebook,fb_camp_0002,tablet,A,Northeast,1,33.2,54.6,5,4,6.59,0,0,0,,0,3.5322256440685598,1.791759469228055,2.0268315914075385,2026-03-09,0.02947800640289647,Medium
s_888856,2026-03-02 17:01:28,facebook,fb_camp_0003,mobile,B,West,0,6.3,0.0,0,1,7.09,0,0,0,,0,1.9878743481543455,0.0,2.0906287310704004,2026-03-02,0.0003437746746449911,Low
s_373713,2026-03-06 16:06:44,google,g_camp_0012,mobile,B,Northeast,0,96.7,58.6,6,7,2.19,1,2,0,,0,4.581901559048737,1.9459101490553132,1.1600209167967532,2026-03-06,0.1739288156674849,High
s_750701,2026-03-04 22:06:01,google,g_camp_0011,desktop,A,Northeast,0,29.2,77.2,8,4,6.73,0,0,0,,0,3.407841924380824,2.1972245773362196,2.0451088625993306,2026-03-04,0.06789697825785644,High
s_284436,2026-02-06 00:09:25,google,g_camp_0011,desktop,A,South,0,78.9,79.1,2,5,6.05,0,0,0,,0,4.380775852772229,1.0986122886681096,1.9530276168241771,2026-02-06,0.05634975361797343,High
s_963298,2026-02-19 04:12:35,google,g_camp_0013,tablet,A,West,0,11.4,66.2,4,5,1.56,0,0,0,,0,2.517696472610991,1.6094379124341003,0.9400072584914712,2026-02-19,0.04613660391571702,Medium
s_821065,2026-02-12 23:13:52,google,g_camp_0011,mobile,B,Northeast,0,33.1,39.0,4,5,5.78,1,2,0,,0,3.529297384289471,1.6094379124341003,1.9139771019523042,2026-02-12,0.0239339939115112,Medium
s_696687,2026-03-07 19:16:23,facebook,fb_camp_0002,mobile,B,West,1,23.1,55.2,2,5,4.41,0,0,0,,0,3.1822118404966093,1.0986122886681096,1.6882490928583902,2026-03-07,0.025089446388816244,Medium
s_484291,2026-03-27 14:01:29,facebook,fb_camp_0002,desktop,B,Midwest,0,62.4,21.3,3,0,5.23,0,0,0,,0,4.14946386144318,1.3862943611198906,1.8293763327993617,2026-03-27,0.003461254294213762,Low
s_578008,2026-03-06 02:04:43,google,g_camp_0012,mobile,A,South,0,16.3,38.5,1,0,7.39,0,0,0,,0,2.8507065015037334,0.6931471805599453,2.127040520479115,2026-03-06,0.0015249781634140216,Low
s_556927,2026-03-15 02:39:44,google,g_camp_0011,desktop,B,South,0,11.1,73.7,10,2,2.72,1,3,0,,0,2.4932054526026954,2.3978952727983707,1.3137236682850553,2026-03-15,0.04038003462628599,Medium
s_353545,2026-02-27 17:22:32,google,g_camp_0011,mobile,A,South,0,87.6,63.4,6,2,4.73,1,2,0,,0,4.484131857611035,1.9459101490553132,1.7457155307266483,2026-02-27,0.03594496673299371,Medium
s_005167,2026-03-25 08:26:13,facebook,fb_camp_0001,tablet,A,Northeast,0,9.3,16.6,4,0,10.66,0,0,0,,0,2.33214389523559,1.6094379124341003,2.4561641809223462,2026-03-25,0.0016086267650002465,Low
s_811696,2026-02-02 23:41:31,facebook,fb_camp_0002,mobile,B,South,0,42.9,27.3,2,2,18.64,0,0,0,,0,3.7819143200811256,1.0986122886681096,2.97756830292632,2026-02-02,0.0035987750582649465,Low
s_515326,2026-02-24 14:06:38,google,g_camp_0011,mobile,B,South,0,91.1,47.8,5,3,1.8,1,5,0,,0,4.522874943261261,1.791759469228055,1.0296194171811583,2026-02-24,0.03746721143669996,Medium
s_422932,2026-02-13 14:42:03,google,g_camp_0013,mobile,B,West,0,48.1,27.5,2,1,5.97,0,0,0,,0,3.893859034800475,1.0986122886681096,1.9416152247724325,2026-02-13,0.0037114227287735188,Low
s_308653,2026-02-17 18:11:44,google,g_camp_0013,mobile,A,Northeast,0,25.9,100.0,3,5,4.68,0,0,0,,0,3.292126286607793,1.3862943611198906,1.7369512327330598,2026-02-17,0.10231259174305941,High
s_878921,2026-02-24 18:10:30,google,g_camp_0011,mobile,B,South,0,40.4,22.0,3,5,7.86,0,0,0,,0,3.7232808808312687,1.3862943611198906,2.1815467646169897,2026-02-24,0.012951275038902156,Medium
s_159987,2026-02-22 04:08:44,google,g_camp_0012,desktop,A,Midwest,0,139.6,65.5,6,4,7.96,1,3,0,,0,4.9459189793765646,1.9459101490553132,2.192770226986839,2026-02-22,0.07210285002521792,High
s_818961,2026-03-03 05:30:02,facebook,fb_camp_0003,mobile,B,Midwest,0,26.9,19.7,0,1,5.06,0,0,0,,0,3.32862668882732,0.0,1.801709800081223,2026-03-03,0.001078264323171405,Low
s_959454,2026-03-25 19:18:38,facebook,fb_camp_0003,tablet,A,Midwest,1,27.1,22.2,6,3,3.44,0,0,0,,0,3.3357695763397,1.9459101490553132,1.4906543764441333,2026-03-25,0.01275709783605245,Medium
s_606631,2026-02-17 00:59:45,facebook,fb_camp_0001,mobile,A,Midwest,1,34.3,0.6,2,2,17.04,1,4,0,,0,3.563882963939251,1.0986122886681096,2.8925915146344776,2026-02-17,0.0015424221783061846,Low
s_243355,2026-03-08 14:39:14,facebook,fb_camp_0007,mobile,B,West,0,10.9,2.1,40,1,1.71,0,0,0,,0,2.4765384001174837,3.713572066704308,0.9969486348916095,2026-03-08,0.017183047612736167,Medium
s_988834,2026-03-21 02:59:58,google,g_camp_0012,desktop,A,Northeast,0,43.1,49.2,10,8,1.17,1,5,1,0.0,0,3.7864597824528,2.3978952727983707,0.7747271675523681,2026-03-21,0.22907989879739535,High
s_857531,2026-02-07 09:58:02,facebook,fb_camp_0002,mobile,B,South,0,29.7,14.2,3,6,4.58,0,0,0,,0,3.4242626545931514,1.3862943611198906,1.7191887763932197,2026-02-07,0.01592123276694641,Medium
s_856630,2026-02-24 02:28:48,google,g_camp_0012,mobile,A,South,0,16.1,14.2,0,2,1.8,0,0,0,,0,2.8390784635086144,0.0,1.0296194171811583,2026-02-24,0.0015035713262453445,Low
s_476070,2026-03-19 05:21:40,google,g_camp_0012,mobile,B,Midwest,0,201.1,79.5,6,5,2.75,0,0,0,,0,5.308762624409575,1.9459101490553132,1.3217558399823195,2026-03-19,0.18717874063789305,High
s_380789,2026-02-13 03:42:49,google,g_camp_0013,desktop,B,West,0,35.5,33.0,4,4,9.67,1,2,0,,0,3.597312260588446,1.6094379124341003,2.367436065313662,2026-02-13,0.013317709749374292,Medium
s_684244,2026-02-04 07:42:57,facebook,fb_camp_0001,mobile,B,Northeast,0,24.6,36.3,0,3,5.89,1,4,0,,0,3.242592351485517,0.0,1.9300710850255671,2026-02-04,0.0031593687085656338,Low
s_720822,2026-03-19 00:14:07,facebook,fb_camp_0003,mobile,A,South,0,18.1,0.1,0,0,6.86,0,0,0,,0,2.9496883350525844,0.0,2.061786606441115,2026-03-19,0.0003647064963940404,Low
s_037098,2026-02-12 15:58:42,facebook,fb_camp_0001,desktop,B,South,1,157.5,56.6,5,2,2.08,0,0,0,,0,5.065754593317335,1.791759469228055,1.1249295969854831,2026-02-12,0.04029870325992391,Medium
s_361201,2026-02-23 03:35:16,google,g_camp_0013,mobile,A,Midwest,1,37.8,20.9,4,1,8.46,0,0,0,,0,3.6584202466292277,1.6094379124341003,2.247072383063787,2026-02-23,0.003868772149413996,Low
s_135766,2026-02-11 17:28:23,facebook,fb_camp_0002,mobile,B,Northeast,1,23.8,72.2,3,6,2.18,1,11,1,0.0,0,3.2108436531709366,1.3862943611198906,1.1568811967920856,2026-02-11,0.07437592661784427,High
s_019072,2026-02-17 04:10:57,facebook,fb_camp_0002,desktop,A,Midwest,0,35.8,35.2,2,0,3.75,0,0,0,,0,3.6054978451748854,1.0986122886681096,1.55814461804655,2026-02-17,0.003412513898532464,Low
s_073531,2026-02-25 03:13:54,google,g_camp_0013,mobile,B,West,0,24.4,89.5,5,2,4.28,0,0,0,,0,3.2347491740244907,1.791759469228055,1.66392609771817,2026-02-25,0.0441026098122721,Medium
s_354415,2026-03-04 09:51:00,google,g_camp_0011,desktop,A,West,0,61.7,20.8,3,3,3.41,0,0,0,,0,4.138361447638875,1.3862943611198906,1.4838746894587547,2026-03-04,0.010108484428629147,Low
s_341575,2026-02-20 21:20:55,google,g_camp_0013,desktop,A,West,1,51.2,31.3,10,3,3.43,1,3,0,,0,3.955082494888593,2.3978952727983707,1.4883995840570443,2026-02-20,0.028296484896984664,Medium
s_357831,2026-03-23 14:07:34,facebook,fb_camp_0002,mobile,A,West,0,19.8,8.8,3,0,7.27,0,0,0,,0,3.0349529867072724,1.3862943611198906,2.1126345090356,2026-03-23,0.001443098546849517,Low
s_100832,2026-03-06 15:24:24,facebook,fb_camp_0002,desktop,A,West,0,20.3,31.5,3,3,3.82,0,0,0,,0,3.0587070727153796,1.3862943611198906,1.5727739280625088,2026-03-06,0.008453725079766312,Low
s_614605,2026-03-05 06:36:48,facebook,fb_camp_0003,desktop,B,South,0,170.2,62.0,9,4,1.96,0,0,0,,0,5.1428324637076415,2.302585092994046,1.085189268335969,2026-03-05,0.13262310664837482,High
s_982478,2026-02-18 02:37:20,facebook,fb_camp_0002,mobile,B,Midwest,0,28.0,13.3,1,1,4.15,0,0,0,,0,3.367295829986474,0.6931471805599453,1.6389967146756448,2026-02-18,0.0018354409153609938,Low
s_154496,2026-03-11 06:57:21,facebook,fb_camp_0003,mobile,A,Northeast,0,26.9,27.5,1,1,5.92,0,0,0,,0,3.32862668882732,0.6931471805599453,1.9344157696295783,2026-03-11,0.0023708290962275833,Low
s_664904,2026-02-03 08:32:37,facebook,fb_camp_0002,mobile,B,South,0,8.6,60.0,3,4,3.28,0,0,0,,0,2.2617630984737906,1.3862943611198906,1.4539530095937054,2026-02-03,0.02206709058688739,Medium
s_656339,2026-02-20 07:38:48,facebook,fb_camp_0001,mobile,B,Midwest,0,152.4,51.5,3,2,7.33,0,0,0,,0,5.0330488889331555,1.3862943611198906,2.1198634561787513,2026-02-20,0.018293588322590378,Medium
s_680895,2026-02-24 21:11:39,facebook,fb_camp_0001,mobile,B,Midwest,0,12.6,45.3,0,4,5.91,0,0,0,,0,2.6100697927420065,0.0,1.9329696377795786,2026-02-24,0.0036523508318400803,Low
s_704993,2026-03-15 01:20:19,facebook,fb_camp_0003,mobile,B,West,0,3.8,4.2,0,1,6.77,1,3,0,,0,1.5686159179138452,0.0,2.050270164379556,2026-03-15,0.00039247612178675294,Low
s_960484,2026-02-23 20:29:05,google,g_camp_0011,mobile,B,South,1,30.9,37.6,2,0,12.15,0,0,0,,0,3.462606009790799,1.0986122886681096,2.5764217586237734,2026-02-23,0.0022382703416116015,Low
s_262306,2026-02-10 22:28:52,facebook,fb_camp_0003,desktop,A,Northeast,0,59.0,29.4,5,1,9.94,0,0,0,,0,4.0943445622221,1.791759469228055,2.392425796993835,2026-02-10,0.006443068377940907,Low
s_702073,2026-03-24 04:44:24,facebook,fb_camp_0002,desktop,A,South,1,23.0,29.8,4,3,20.67,0,0,0,,0,3.1780538303479458,1.6094379124341003,3.075928815548268,2026-03-24,0.006155851269099412,Low
s_645710,2026-03-12 16:01:39,facebook,fb_camp_0001,mobile,B,West,0,19.6,0.0,0,0,13.79,0,0,0,,0,3.0252910757955354,0.0,2.6939512767227085,2026-03-12,0.0002495883217063818,Low
s_780194,2026-03-18 18:36:38,facebook,fb_camp_0001,tablet,A,Midwest,0,18.3,24.5,2,1,11.3,0,0,0,,0,2.9601050959108397,1.0986122886681096,2.509599262378372,2026-03-18,0.0018658883663046379,Low
s_214125,2026-03-28 06:28:00,facebook,fb_camp_0001,mobile,B,South,0,20.2,12.0,3,0,5.49,0,0,0,,0,3.054001181677967,1.3862943611198906,1.8702625307159986,2026-03-28,0.0017434436525239792,Low
s_231541,2026-02-18 15:41:35,facebook,fb_camp_0003,desktop,A,South,0,11.0,,5,3,5.77,0,0,0,,0,2.4849066497880004,1.791759469228055,1.9125010869241836,2026-02-18,0.010076259574248453,Low
s_852693,2026-03-26 15:38:44,google,g_camp_0011,mobile,B,Northeast,0,35.3,24.0,3,3,5.04,0,0,0,,0,3.591817741270805,1.3862943611198906,1.7984040119467237,2026-03-26,0.007917248723368808,Low
s_200380,2026-02-20 09:49:58,facebook,fb_camp_0003,mobile,B,South,0,12.2,39.1,5,2,7.12,0,0,0,,0,2.580216829592325,1.791759469228055,2.0943301541735866,2026-02-20,0.00805186202699901,Low
s_276639,2026-02-19 11:33:24,facebook,fb_camp_0007,mobile,A,Midwest,0,0.5,4.9,12,0,,0,0,0,,0,0.4054651081081644,2.5649493574615367,,2026-02-19,0.001880310233884202,Low
s_878449,2026-03-02 17:35:25,google,g_camp_0013,mobile,B,South,0,38.1,30.1,3,3,2.09,0,0,0,,0,3.66612246699132,1.3862943611198906,1.128171090909654,2026-03-02,0.012326423150626169,Medium
s_868924,2026-02-26 21:04:57,google,g_camp_0013,mobile,B,West,0,41.8,37.9,3,5,1.47,1,1,0,,0,3.756538102587751,1.3862943611198906,0.9042181506398859,2026-02-26,0.03281788412476747,Medium
s_405096,2026-03-03 15:51:43,google,g_camp_0013,mobile,B,Northeast,1,17.2,25.9,6,2,4.47,0,0,0,,0,2.9014215940827497,1.9459101490553132,1.6992786164338898,2026-03-03,0.007850893876573338,Low
s_247003,2026-02-19 10:51:50,google,g_camp_0013,desktop,A,Northeast,0,214.6,66.3,10,6,1.21,0,0,0,,0,5.3734248390348425,2.3978952727983707,0.7929925155296614,2026-02-19,0.3008703896318911,High
s_157602,2026-02-23 00:34:59,facebook,fb_camp_0001,tablet,B,Midwest,0,20.2,57.7,5,5,8.01,1,1,0,,0,3.054001181677967,1.791759469228055,2.1983350716202463,2026-02-23,0.03770813546610749,Medium
s_247073,2026-03-28 06:39:49,facebook,fb_camp_0001,mobile,A,South,0,57.5,46.8,9,5,3.11,1,4,0,,0,4.069026754237811,2.302585092994046,1.4134230285081433,2026-03-28,0.08010135943879719,High
s_869793,2026-03-10 01:27:15,facebook,fb_camp_0001,mobile,A,West,0,15.1,7.8,1,3,8.21,0,0,0,,0,2.7788192719904172,0.6931471805599453,2.2202898502672155,2026-03-10,0.0018897707670300842,Low
s_924234,2026-02-15 00:21:07,google,g_camp_0012,desktop,A,West,0,130.6,61.8,5,2,6.67,0,0,0,,0,4.879767018891217,1.791759469228055,2.0373166153791646,2026-02-15,0.030911345186899947,Medium
s_587295,2026-02-16 16:57:02,facebook,fb_camp_0007,mobile,B,South,0,9.1,2.7,40,1,1.27,0,0,0,,0,2.312535423847214,3.713572066704308,0.8197798314933114,2026-02-16,0.01709333947440358,Medium
s_814341,2026-02-15 03:42:13,google,g_camp_0013,mobile,B,West,0,17.6,7.3,1,2,9.32,0,0,0,,0,2.9231615807191558,0.6931471805599453,2.334083760053417,2026-02-15,0.0012878747726685815,Low
s_485548,2026-03-06 01:48:26,facebook,fb_camp_0003,desktop,A,West,1,81.5,51.1,2,5,6.0,0,0,0,,0,4.412798293340635,1.0986122886681096,1.9459101490553132,2026-03-06,0.030728583502944527,Medium
s_394200,2026-02-17 10:19:15,facebook,fb_camp_0002,desktop,B,South,0,72.7,68.3,3,4,4.19,0,0,0,,0,4.300002799195291,1.3862943611198906,1.6467336971777973,2026-02-17,0.04614193508102127,Medium
s_744914,2026-02-20 05:33:52,facebook,fb_camp_0002,mobile,B,South,0,12.8,28.6,0,2,4.02,0,0,0,,0,2.624668592163159,0.0,1.6134299337036377,2026-02-20,0.0017323188749697467,Low
s_109773,2026-02-19 17:58:55,facebook,fb_camp_0003,mobile,B,Northeast,0,4.0,5.9,2,3,5.19,0,0,0,,0,1.6094379124341003,1.0986122886681096,1.8229350866965048,2026-02-19,0.001808675392527576,Low
s_039594,2026-02-14 15:13:32,facebook,fb_camp_0002,mobile,B,Midwest,0,24.9,79.4,1,1,7.11,0,0,0,,0,3.254242968705492,0.6931471805599453,2.093097868127322,2026-02-14,0.008111142508892255,Low
s_869596,2026-03-16 13:54:05,google,g_camp_0012,desktop,A,Midwest,0,147.8,72.2,7,5,3.67,0,0,0,,0,5.002603122398992,2.0794415416798357,1.541159071680806,2026-03-16,0.15033830882802,High
s_221428,2026-03-23 01:21:40,google,g_camp_0012,desktop,B,South,0,41.3,38.1,5,4,2.86,0,0,0,,0,3.744787086052232,1.791759469228055,1.3506671834767394,2026-03-23,0.02832427708167761,Medium
s_976665,2026-03-16 11:03:15,google,g_camp_0011,desktop,A,West,0,324.5,68.6,10,6,1.19,1,7,1,0.0,0,5.785362461648624,2.3978952727983707,0.7839015438284094,2026-03-16,0.3460632386639349,High
s_451224,2026-03-08 02:11:04,facebook,fb_camp_0001,mobile,B,West,0,15.0,18.2,1,1,11.08,0,0,0,,0,2.772588722239781,0.6931471805599453,2.4915511925066687,2026-03-08,0.0011537347522484658,Low
s_002221,2026-02-20 19:06:52,google,g_camp_0011,mobile,B,West,0,78.0,39.9,3,4,5.48,0,0,0,,0,4.3694478524670215,1.3862943611198906,1.8687205103641835,2026-02-20,0.01992305225744783,Medium
s_296229,2026-02-25 15:35:31,facebook,fb_camp_0001,mobile,A,South,0,71.4,15.9,1,3,4.34,0,0,0,,0,4.282206299391671,0.6931471805599453,1.6752256529721035,2026-02-25,0.004902161338253284,Low
s_438762,2026-03-13 05:52:18,google,g_camp_0012,desktop,A,South,1,226.9,92.2,5,6,1.52,1,1,0,,0,5.4289069362516384,1.791759469228055,0.924258901523332,2026-03-13,0.32677165227069815,High
s_154971,2026-03-01 02:20:52,google,g_camp_0012,desktop,B,South,0,19.2,52.1,2,4,4.02,0,0,0,,0,3.005682604407159,1.0986122886681096,1.6134299337036377,2026-03-01,0.015086931763904144,Medium
s_494774,2026-02-10 04:56:50,facebook,fb_camp_0001,desktop,A,South,0,4.2,33.6,1,5,6.21,0,0,0,,0,1.6486586255873816,0.6931471805599453,1.9754689512968577,2026-02-10,0.004680671523878025,Low
s_973628,2026-02-05 04:50:02,facebook,fb_camp_0002,mobile,B,Midwest,0,8.5,0.0,0,1,13.55,0,0,0,,0,2.2512917986064953,0.0,2.6775909936175015,2026-02-05,0.0003142244703256631,Low
s_189627,2026-02-09 16:11:44,facebook,fb_camp_0002,mobile,A,Northeast,1,29.5,59.6,0,2,3.13,0,0,0,,0,3.417726683613366,0.0,1.4182774069729414,2026-02-09,0.005539236065039109,Low
s_082606,2026-03-14 10:16:30,google,g_camp_0012,desktop,B,Midwest,0,85.7,65.6,3,4,,0,0,0,,0,4.462453883786496,1.3862943611198906,,2026-03-14,0.04383778441091869,Medium
